AMI	Rv0238	0.0	0.0
AMI	Rv1322	0.0	0.000181930927745
AMI	Rv2227	0.0	3.90274362877e-05
AMI	Rv1324	0.0	8.98270828655e-05
AMI	Rv1321	0.0	0.0
AMI	Rv0232	0.0	0.0
AMI	Rv2929	0.0	0.0
AMI	Rv0042c	0.0	0.0
AMI	espG2	0.000669344042838	0.000418110799362
AMI	Rv0965c	0.000529100529101	0.000128651156048
AMI	leuC	0.0	1.92667090534e-05
AMI	Rv1567c	0.0	0.0
AMI	pafC	0.0	5.95738539585e-05
AMI	xseA	0.000356125356125	0.000266484213402
AMI	xseB	0.0	0.0
AMI	speE	0.0	3.48565652341e-05
AMI	Rv1871c	0.0	7.02493853179e-05
AMI	Rv0455c	0.0	0.0
AMI	Rv0927c	0.0	0.0
AMI	dnaQ	0.000561167227834	0.000299801669665
AMI	Rv3830c	0.0	8.69754294412e-05
AMI	G2	0.0	0.0
AMI	Rv3770c	0.0	4.75646879756e-05
AMI	frdA	0.0	4.69131169075e-05
AMI	frdB	0.000298685782557	0.000422456260945
AMI	frdC	0.0	7.19088196167e-05
AMI	frdD	0.0	0.0
AMI	clgR	0.0	0.0
AMI	Rv1592c	0.000579998342862	0.00056070289897
AMI	Rv1254	0.0	4.69040673093e-05
AMI	Rv1524	0.000759199714184	0.0010086006125
AMI	Rv0309	0.00059191611703	0.000771460144701
AMI	Rv0308	0.0	3.82109627252e-05
AMI	Rv1520	0.000747144839364	0.000414511862935
AMI	Rv0215c	0.0	9.56309368087e-05
AMI	Rv0306	0.0	4.1335978836e-05
AMI	Rv0268c	0.0	0.000353657444713
AMI	ald	0.0	0.0
AMI	Rv0303	0.0	3.05586114167e-05
AMI	Rv0302	0.0	4.32816118072e-05
AMI	Rv2813	None	None
AMI	Rv2812	None	None
AMI	Rv0123	0.0	0.0
AMI	Rv0122	0.0	0.0
AMI	Rv0128	0.0	3.51246926589e-05
AMI	Rv2949c	0.0	4.56621004566e-05
AMI	metK	0.000504217088376	0.000566380838997
AMI	yrbE3A	None	None
AMI	mce1A	0.0	5.96562240398e-05
AMI	yrbE3B	None	None
AMI	Rv3780	0.0	5.57989007617e-05
AMI	Rv3784	0.0	5.58557803751e-05
AMI	Rv3785	0.0	0.0
AMI	Rv3403c	0.0	8.40843922266e-05
AMI	erg3	0.000246093269349	0.00011883270883
AMI	Rv3788	0.000457247370828	0.0001111800114
AMI	Rv3789	0.0	0.0
AMI	Rv0947c	0.0	0.0
AMI	Rv0380c	0.000402576489533	0.000504599298524
AMI	Rv0201c	0.0	0.0
AMI	Rv2954c	0.0	3.77372731046e-05
AMI	dlaT	0.000167462111697	0.000161153607489
AMI	Rv2018	0.0	0.0
AMI	Rv2901c	0.0	0.0
AMI	hbhA	0.0	0.0
AMI	mpt63	0.0	5.70776255708e-05
AMI	viuB	0.0	6.34195839675e-05
AMI	kshB	0.0	0.0
AMI	cmr	0.000302343159486	7.35149463134e-05
AMI	mpt64	0.0	0.0
AMI	kshA	0.0	2.35979847321e-05
AMI	Rv2269c	0.0	0.0
AMI	oxyR	0.0	0.0
AMI	Rv2556c	0.0	7.02493853179e-05
AMI	Rv3835	0.000288065843621	0.000415468741192
AMI	pafB	0.0	5.40875731134e-05
AMI	Rv2073c	0.000301114122252	0.000218617102457
AMI	Rv2686c	0.0	0.0
AMI	pafA	0.0	2.01598677513e-05
AMI	Rv3833	0.000491021324355	0.000887874175545
AMI	entC	0.0	0.0
AMI	Rv3259	0.0	0.0
AMI	kstD	0.0	1.61922342045e-05
AMI	nei	0.00072337962963	0.000386463089802
AMI	Rv3831	0.0	0.0
AMI	Rv3254	0.0	1.97244494413e-05
AMI	kstR	0.00037037037037	0.00082064941654
AMI	Rv2658c	None	None
