AMI	Rv0238	0.0	0.00051363766019
AMI	Rv1322	0.0	0.000531796567369
AMI	Rv2227	0.0	0.0
AMI	Rv1324	0.0	0.0
AMI	Rv1321	0.0	0.0
AMI	Rv0232	0.0	0.000228903739867
AMI	Rv2929	0.0	0.0
AMI	Rv0042c	0.0	0.0
AMI	espG2	0.0	0.000380128954292
AMI	Rv0965c	0.0	0.0
AMI	leuC	0.0	0.0
AMI	Rv1567c	0.000779864813	0.0
AMI	pafC	0.0	0.0
AMI	xseA	0.000178094127969	0.00037967206853
AMI	xseB	0.0	0.0
AMI	speE	0.000141387704647	0.000100473015591
AMI	Rv1871c	0.0	0.000404983539765
AMI	Rv0455c	0.0	0.0
AMI	Rv0927c	0.0	0.0
AMI	dnaQ	0.0	0.000159538970211
AMI	Rv3830c	0.0	0.0
AMI	G2	0.0	0.000689709958552
AMI	Rv3770c	0.000385870610599	0.00137103802525
AMI	frdA	0.0	0.000180300890991
AMI	frdB	0.0	0.0
AMI	frdC	0.0	0.000414550080075
AMI	frdD	0.0	0.0
AMI	clgR	0.0	0.0
AMI	Rv1592c	0.0	0.000117780447806
AMI	Rv1254	0.0	0.000137103802525
AMI	Rv1524	0.000178523270446	0.000126862313661
AMI	Rv0309	0.0	0.0
AMI	Rv0308	0.0	0.0
AMI	Rv1520	0.0	0.00015172293997
AMI	Rv0215c	0.0	0.000138790492538
AMI	Rv0306	0.0	0.0
AMI	Rv0268c	0.0	0.000309693295115
AMI	ald	0.0	0.0
AMI	Rv0303	0.0	0.000173755314091
AMI	Rv0302	0.000351123967938	0.000249515924974
AMI	Rv2813	None	None
AMI	Rv2812	None	None
AMI	Rv0123	0.0	0.000856062766984
AMI	Rv0122	0.0	0.0
AMI	Rv0128	0.0	0.0
AMI	Rv2949c	0.000370435786175	0.000526478601695
AMI	metK	0.000183384052562	0.000130316485568
AMI	yrbE3A	0.0	0.0
AMI	mce1A	0.0	0.00011570958279
AMI	yrbE3B	0.000544758509081	0.00116134985668
AMI	Rv3780	0.0	0.0
AMI	Rv3784	0.0	0.0
AMI	Rv3785	0.0	0.000160348812699
AMI	Rv3403c	0.0	0.00019718299689
AMI	erg3	0.000246136735	0.0003498196689
AMI	Rv3788	0.0	0.00032498679117
AMI	Rv3789	0.0	0.0
AMI	Rv0947c	0.0	0.0
AMI	Rv0380c	0.0	0.0
AMI	Rv0201c	0.0	0.0
AMI	Rv2954c	0.0	0.0
AMI	dlaT	0.000167491689303	0.000357069134533
AMI	Rv2018	0.000308696488479	0.00021936608404
AMI	Rv2901c	0.0	0.0
AMI	hbhA	0.0	0.0
AMI	mpt63	0.0	0.0
AMI	viuB	0.000260870271954	0.000185379789329
AMI	kshB	0.0	0.00029330284217
AMI	cmr	0.0	0.000214889225182
AMI	mpt64	0.0	0.0
AMI	kshA	0.000191439682778	0.00013604098235
AMI	Rv2269c	0.000667451866982	0.0
AMI	oxyR	0.00043073928625	0.0
AMI	Rv2556c	0.0	0.0
AMI	Rv3835	0.000329276254378	0.000350985734463
